Unnamed: 0,SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
6459,E-commerce Resi,Standard,IT,26900.0,IT,63076,2023-01-13 00:00:14,0.75,0.75,0.0,436.92,2023-01-18 00:00:14,120,4
6460,E-commerce,Ground,US,7008.0,US,7901,2023-01-13 00:00:14,2.22,0.0,1.0,,2023-01-14 00:00:14,24,4
6461,E-commerce Resi,Ground,US,20817.0,US,7008,2023-01-13 00:00:14,1.54,1.54,0.0,,2023-01-23 00:00:14,240,4
6462,E-commerce,Standard,IT,24122.0,IT,96019,2023-01-13 00:00:14,0.3,0.0,0.01,1081.7,2023-01-18 00:00:14,120,4
6463,E-commerce,Ground,US,7008.0,US,78557,2023-01-13 00:00:14,2.86,0.0,1.0,,2023-01-19 00:00:14,144,4
6464,E-commerce Resi,Ground,US,10014.0,US,7008,2023-01-13 00:00:14,0.92,0.92,0.0,,2023-01-19 00:00:14,144,4
6465,E-commerce,Ground,US,7008.0,US,80209,2023-01-13 00:00:14,1.27,0.0,1.0,,2023-01-17 00:00:14,96,4
6466,E-commerce,Express Next Day,US,7008.0,US,11557,2023-01-13 00:00:14,1.45,0.0,1.0,,2023-01-16 00:00:14,72,4
6467,E-commerce,Ground,US,7008.0,US,98199,2023-01-13 00:00:14,1.81,0.0,1.0,,2023-01-19 00:00:14,144,4
6468,E-commerce,Ground,US,7008.0,US,44022,2023-01-13 00:00:14,2.27,0.0,1.62,,2023-01-17 00:00:14,96,4
6469,E-commerce,Express Next Day,US,10065.0,US,33131,2023-01-13 00:00:14,1.0,0.0,0.01,,2023-01-16 00:00:14,72,4
6470,E-commerce,Ground,US,7008.0,US,7306,2023-01-13 00:00:14,2.31,0.0,1.0,,2023-01-16 00:00:14,72,4
6471,E-commerce,Ground,US,7008.0,US,77380,2023-01-13 00:00:14,1.0,0.0,1.0,,2023-01-18 00:00:14,120,4
6472,E-commerce,Ground,US,7008.0,US,75093,2023-01-13 00:00:14,0.5,0.0,1.0,,2023-01-18 00:00:14,120,4
6473,E-commerce,Ground,US,7008.0,US,20854,2023-01-13 00:00:14,1.59,0.0,1.0,,2023-01-14 00:00:14,24,4
6474,E-commerce,Ground,US,7008.0,US,29407,2023-01-13 00:00:14,1.04,0.0,1.0,,2023-01-17 00:00:14,96,4
6475,E-commerce,Ground,US,7008.0,US,32835,2023-01-13 00:00:14,1.36,0.0,1.0,,2023-01-18 00:00:14,120,4
6476,E-commerce,Ground,US,7008.0,US,45202,2023-01-13 00:00:14,1.68,0.0,1.0,,2023-01-17 00:00:14,96,4
6477,E-commerce Resi,Ground,US,76137.0,US,7008,2023-01-13 00:00:14,0.87,0.87,0.0,,2023-01-19 00:00:14,144,4
6478,E-commerce Resi,Standard,IT,81031.0,IT,63076,2023-01-13 00:00:14,1.13,1.13,0.0,219.59,2023-01-19 00:00:14,144,4
6479,E-commerce,Ground,US,10022.0,US,27701,2023-01-13 00:00:14,0.9,0.0,0.04,,2023-01-17 00:00:14,96,4
6480,E-commerce,Ground,US,7008.0,US,90069,2023-01-13 00:00:14,2.04,0.0,1.0,,2023-01-19 00:00:14,144,4
6481,E-commerce,Ground,US,7008.0,US,11228,2023-01-13 00:00:14,1.36,0.0,1.0,,2023-01-14 00:00:14,24,4
6482,E-commerce,Express Next Day,US,7008.0,US,10128,2023-01-13 00:00:14,3.63,0.0,1.0,,2023-01-16 00:00:14,72,4
6483,E-commerce,Express Next Day,US,7008.0,US,33131,2023-01-13 00:00:14,0.86,0.0,1.0,,2023-01-16 00:00:14,72,4
6484,E-commerce,Ground,US,7008.0,US,91744,2023-01-13 00:00:14,1.09,0.0,1.0,,2023-01-19 00:00:14,144,4
6485,E-commerce,Express 2nd Day,US,10022.0,US,94105,2023-01-13 00:00:14,0.42,0.0,0.04,,2023-01-17 00:00:14,96,4
6486,E-commerce Resi,Standard,IT,10135.0,IT,63076,2023-01-13 00:00:14,0.76,0.76,0.0,549.44,2023-01-18 00:00:14,120,4
6487,E-commerce Resi,Standard,IT,72015.0,IT,63076,2023-01-13 00:00:14,0.81,0.81,0.0,373.23,2023-01-19 00:00:14,144,4
6488,E-commerce Resi,Standard,IT,47521.0,IT,63076,2023-01-13 00:00:14,0.62,0.62,0.0,186.95,2023-01-19 00:00:14,144,4
6489,E-commerce Resi,Ground,US,77024.0,US,7008,2023-01-13 00:00:14,1.31,1.31,0.0,,2023-01-19 00:00:14,144,4
6490,E-commerce,Ground,US,7008.0,US,3301,2023-01-13 00:00:14,2.13,0.0,1.0,,2023-01-17 00:00:14,96,4
6491,E-commerce,Standard,IT,55042.0,IT,166,2023-01-13 00:00:14,1.0,0.0,0.01,288.89,2023-01-20 00:00:14,168,4
6492,E-commerce,Ground,US,7008.0,US,11766,2023-01-13 00:00:14,1.95,0.0,1.0,,2023-01-14 00:00:14,24,4
6493,E-commerce,Ground,US,7008.0,US,2110,2023-01-13 00:00:14,1.54,0.0,1.0,,2023-01-14 00:00:14,24,4
6494,E-commerce Resi,Ground,US,37215.0,US,7008,2023-01-13 00:00:14,0.88,0.88,0.0,,2023-02-01 00:00:14,456,4
6495,E-commerce,Standard,IT,90141.0,IT,84126,2023-01-13 00:00:14,1.3,0.0,0.01,310.04,2023-01-19 13:33:33,157,4
6496,E-commerce,Standard,IT,90141.0,IT,26864,2023-01-13 00:00:14,1.3,0.0,0.01,843.64,2023-01-19 00:00:14,144,4
6497,E-commerce,Standard,IT,90141.0,IT,81030,2023-01-13 00:00:14,1.5,0.0,0.04,327.92,2023-01-20 12:08:21,180,4
6498,E-commerce Resi,Standard,IT,80020.0,IT,63076,2023-01-13 00:00:14,0.76,0.76,0.0,227.84,2023-01-23 00:00:14,240,4
6499,E-commerce Resi,Ground,US,6883.0,US,7008,2023-01-13 00:00:14,0.9,0.9,0.0,,2023-02-10 00:00:14,672,4
6500,E-commerce,Standard,IT,9124.0,IT,42033,2023-01-13 00:00:14,0.75,0.0,0.01,594.5,2023-01-27 13:24:12,349,4
6501,E-commerce Resi,Ground,US,33301.0,US,7008,2023-01-13 00:00:14,0.05,0.05,0.0,,2023-01-19 00:00:14,144,4
6502,E-commerce Resi,Standard,IT,92100.0,IT,63076,2023-01-13 00:00:14,0.87,0.87,0.0,624.84,2023-01-24 00:00:14,264,4
6503,E-commerce Resi,Ground,US,2769.0,US,7008,2023-01-13 00:00:14,0.6,0.6,0.0,,2023-01-16 00:00:14,72,4
6504,E-commerce,Standard,IT,9124.0,IT,20133,2023-01-13 00:00:14,1.13,0.0,0.04,696.19,2023-01-20 14:22:49,182,4
6505,E-commerce,Standard,IT,9124.0,IT,90141,2023-01-13 00:00:14,0.3,0.0,0.01,387.62,2023-01-23 00:00:14,240,4
6506,E-commerce Resi,Ground,US,8701.0,US,7008,2023-01-13 00:00:14,0.5,0.5,0.0,,2023-01-19 00:00:14,144,4
6507,E-commerce Resi,Ground,US,48152.0,US,7008,2023-01-13 00:00:14,0.5,0.5,0.0,,2023-01-19 00:00:14,144,4
6508,E-commerce Resi,Standard,IT,64021.0,IT,63076,2023-01-13 00:00:14,1.52,1.52,0.0,21.23,2023-01-19 00:00:14,144,4
6509,E-commerce Resi,Standard,IT,70023.0,IT,63076,2023-01-13 00:00:14,0.81,0.81,0.0,348.57,2023-01-23 00:00:14,240,4
6510,E-commerce Resi,Standard,IT,148.0,IT,63076,2023-01-13 00:00:14,0.68,0.68,0.0,175.04,2023-01-19 00:00:14,144,4
6511,E-commerce Resi,Standard,IT,19121.0,IT,63076,2023-01-13 00:00:14,0.05,0.05,0.0,349.66,2023-01-18 00:00:14,120,4
6512,E-commerce Resi,Standard,IT,88021.0,IT,63076,2023-01-13 00:00:14,0.8,0.8,0.0,508.21,2023-01-19 00:00:14,144,4
6513,E-commerce Resi,Standard,IT,30016.0,IT,63076,2023-01-13 00:00:14,0.76,0.76,0.0,306.24,2023-01-18 00:00:14,120,4
6514,E-commerce Resi,Standard,IT,27058.0,IT,63076,2023-01-13 00:00:14,0.97,0.97,0.0,449.77,2023-01-17 00:00:14,96,4
6515,E-commerce Resi,Standard,IT,17024.0,IT,63076,2023-01-13 00:00:14,0.84,0.84,0.0,463.08,2023-01-23 00:00:14,240,4
6516,E-commerce Resi,Standard,IT,5035.0,IT,63076,2023-01-13 00:00:14,0.75,0.75,0.0,116.67,2023-01-19 00:00:14,144,4
6517,E-commerce Resi,Standard,IT,81033.0,IT,63076,2023-01-13 00:00:14,0.75,0.75,0.0,214.45,2023-01-19 00:00:14,144,4
6518,E-commerce Resi,Ground,US,6878.0,US,7008,2023-01-14 00:00:14,1.36,1.36,0.0,,2023-01-23 00:00:14,216,5
6519,E-commerce,Ground,US,2116.0,US,92262,2023-01-14 00:00:14,1.0,0.0,0.04,,2023-01-20 00:00:14,144,5
6520,E-commerce,Express Next Day,US,33154.0,US,10128,2023-01-14 00:00:14,3.0,0.0,0.0,,2023-01-17 00:00:14,72,5
6521,E-commerce,Ground,US,33154.0,US,48104,2023-01-14 00:00:14,1.19,0.0,0.01,,2023-01-19 00:00:14,120,5
6522,E-commerce Resi,Standard,IT,17047.0,IT,63076,2023-01-14 00:00:14,1.0,1.0,0.0,460.32,2023-01-19 00:00:14,120,5
6523,E-commerce Resi,Standard,IT,21040.0,IT,63076,2023-01-14 00:00:14,1.15,1.15,0.0,487.85,2023-01-17 00:00:14,72,5
6524,E-commerce Resi,Ground,US,15235.0,US,7008,2023-01-14 00:00:14,1.62,1.62,0.0,,2023-01-18 00:00:14,96,5
6525,E-commerce Resi,Ground,US,90077.0,US,7008,2023-01-14 00:00:14,0.95,0.95,0.0,,2023-01-20 00:00:14,144,5
6526,E-commerce Resi,Standard,IT,80057.0,IT,63076,2023-01-14 00:00:14,0.7,0.7,0.0,251.71,2023-01-23 00:00:14,216,5
6527,E-commerce Resi,Standard,IT,73059.0,IT,63076,2023-01-14 00:00:14,0.73,0.73,0.0,491.34,2023-01-19 00:00:14,120,5
6528,E-commerce Resi,Standard,IT,91022.0,IT,63076,2023-01-14 00:00:14,0.99,0.99,0.0,590.61,2023-01-23 00:00:14,216,5
6529,E-commerce Resi,Standard,IT,87064.0,IT,63076,2023-01-14 00:00:14,0.72,0.72,0.0,432.72,2023-01-19 00:00:14,120,5
6530,E-commerce Resi,Standard,IT,80078.0,IT,63076,2023-01-14 00:00:14,0.55,0.55,0.0,234.89,2023-01-19 00:00:14,120,5
6531,E-commerce,Standard,IT,20121.0,IT,80121,2023-01-14 00:00:14,0.08,0.0,0.01,658.91,2023-01-17 13:26:58,85,5
6532,E-commerce Resi,Standard,IT,84091.0,IT,63076,2023-01-14 00:00:14,0.29,0.29,0.0,274.3,2023-01-17 00:00:14,72,5
6533,E-commerce,Standard,IT,20121.0,IT,80121,2023-01-14 00:00:14,1.34,0.0,0.09,658.91,2023-01-17 13:26:58,85,5
6534,E-commerce,Standard,IT,20121.0,IT,23020,2023-01-14 00:00:14,1.34,0.0,0.09,96.73,2023-01-17 11:56:21,83,5
6535,E-commerce Resi,Standard,IT,76.0,IT,63076,2023-01-14 00:00:14,0.73,0.73,0.0,156.1,2023-01-18 00:00:14,96,5
6536,E-commerce Resi,Standard,IT,16154.0,IT,63076,2023-01-14 00:00:14,0.22,0.22,0.0,434.72,2023-01-19 00:00:14,120,5
6537,E-commerce,Standard,IT,55042.0,IT,187,2023-01-14 00:00:14,0.7,0.0,0.01,295.9,2023-01-19 11:28:04,131,5
6538,E-commerce Resi,Standard,IT,199.0,IT,63076,2023-01-14 00:00:14,0.85,0.85,0.0,154.68,2023-01-18 00:00:14,96,5
6539,E-commerce Resi,Standard,IT,9124.0,IT,63076,2023-01-14 00:00:14,0.98,0.98,0.0,571.44,2023-01-20 00:00:14,144,5
6540,E-commerce Resi,Standard,IT,8040.0,IT,63076,2023-01-14 00:00:14,0.91,0.91,0.0,473.67,2023-01-20 00:00:14,144,5
6541,E-commerce Resi,Standard,IT,16144.0,IT,63076,2023-01-14 00:00:14,0.88,0.88,0.0,425.3,2023-01-19 00:00:14,120,5
6542,E-commerce Resi,Standard,IT,73026.0,IT,63076,2023-01-14 00:00:14,0.75,0.75,0.0,476.66,2023-01-20 00:00:14,144,5
6543,E-commerce Resi,Ground,US,63131.0,US,7008,2023-01-14 00:00:14,1.42,1.42,0.0,,2023-01-19 00:00:14,120,5
6544,E-commerce Resi,Standard,IT,3023.0,IT,63076,2023-01-14 00:00:14,1.07,1.07,0.0,155.63,2023-01-18 00:00:14,96,5
6545,E-commerce Resi,Standard,IT,84014.0,IT,63076,2023-01-14 00:00:14,0.91,0.91,0.0,251.41,2023-01-18 00:00:14,96,5
6546,E-commerce Resi,Standard,IT,21100.0,IT,63076,2023-01-14 00:00:14,0.31,0.31,0.0,512.02,2023-01-18 00:00:14,96,5
6547,E-commerce,Standard,IT,187.0,IT,24122,2023-01-14 00:00:14,0.5,0.0,0.01,478.86,2023-01-18 12:21:57,108,5
6548,E-commerce,Standard,IT,187.0,IT,82030,2023-01-14 00:00:14,0.6,0.0,0.01,183.35,2023-01-18 00:00:14,96,5
6549,E-commerce,Standard,IT,187.0,IT,24121,2023-01-14 00:00:14,0.3,0.0,0.01,478.85,2023-01-18 00:00:14,96,5
6550,E-commerce Resi,Standard,IT,21040.0,IT,63076,2023-01-14 00:00:14,0.61,0.61,0.0,487.85,2023-01-19 00:00:14,120,5
6551,E-commerce Resi,Standard,IT,84018.0,IT,63076,2023-01-14 00:00:14,0.91,0.91,0.0,248.58,2023-01-19 00:00:14,120,5
6552,E-commerce Resi,Standard,IT,55045.0,IT,63076,2023-01-14 00:00:14,0.92,0.92,0.0,313.51,2023-01-24 00:00:14,240,5
6553,E-commerce,Ground,US,10022.0,US,70001,2023-01-14 00:00:14,0.76,0.0,0.04,,2023-01-19 00:00:14,120,5
6554,E-commerce,Ground,US,10022.0,US,90272,2023-01-14 00:00:14,1.42,0.0,0.09,,2023-01-20 00:00:14,144,5
6555,E-commerce Resi,Standard,IT,80121.0,IT,63076,2023-01-14 00:00:14,0.98,0.98,0.0,234.53,2023-04-04 00:00:14,1920,5
6556,E-commerce Resi,Ground,US,10013.0,US,7008,2023-01-14 00:00:14,1.03,1.03,0.0,,2023-01-18 00:00:14,96,5
6557,E-commerce Resi,Ground,US,85018.0,US,7008,2023-01-14 00:00:14,1.08,1.08,0.0,,2023-01-20 00:00:14,144,5
6558,E-commerce Resi,Ground,US,34231.0,US,7008,2023-01-14 00:00:14,2.65,2.65,0.0,,2023-01-27 10:48:22,322,5
6559,E-commerce Resi,Ground,US,19006.0,US,7008,2023-01-14 00:00:14,0.05,0.05,0.0,,2023-01-17 00:00:14,72,5
6560,E-commerce,Standard,IT,20121.0,IT,33018,2023-01-14 00:00:14,0.47,0.0,0.09,358.63,2023-01-17 00:00:14,72,5
6561,E-commerce Resi,Ground,US,11568.0,US,7008,2023-01-14 00:00:14,1.41,1.41,0.0,,2023-01-16 00:00:14,48,5
6562,E-commerce Resi,Ground,US,19081.0,US,7008,2023-01-14 00:00:14,0.86,0.86,0.0,,2023-01-16 00:00:14,48,5
6563,E-commerce,Standard,IT,90141.0,IT,84037,2023-01-14 00:00:14,1.3,0.0,0.01,319.03,2023-01-19 00:00:14,120,5
6564,E-commerce,Standard,IT,90141.0,IT,73010,2023-01-14 00:00:14,1.3,0.0,0.01,467.75,2023-01-18 00:00:14,96,5
6565,E-commerce Resi,Standard,IT,25122.0,IT,63076,2023-01-14 00:00:14,0.28,0.28,0.0,410.0,2023-01-17 00:00:14,72,5
6566,E-commerce Resi,Standard,IT,24057.0,IT,63076,2023-01-14 00:00:14,0.75,0.75,0.0,438.38,2023-01-18 00:00:14,96,5
6567,E-commerce,Standard,IT,90141.0,IT,91025,2023-01-14 00:00:14,1.2,0.0,0.01,88.21,2023-01-17 00:00:14,72,5
6568,E-commerce,Ground,US,77056.0,US,75225,2023-01-14 00:00:14,0.76,0.0,0.04,,2023-01-17 00:00:14,72,5
6569,E-commerce,Standard,IT,187.0,IT,1100,2023-01-14 00:00:14,1.0,0.0,0.0,65.43,2023-01-17 00:00:14,72,5
6570,E-commerce,Standard,IT,187.0,IT,28021,2023-01-14 00:00:14,1.0,0.0,0.0,531.8,2023-01-17 14:01:37,86,5
6571,E-commerce Resi,Standard,IT,28100.0,IT,63076,2023-01-14 00:00:14,1.15,1.15,0.0,502.45,2023-01-18 00:00:14,96,5
6572,E-commerce,Standard,IT,187.0,IT,80133,2023-01-14 00:00:14,3.5,0.0,0.09,189.12,2023-01-17 13:37:25,85,5
6573,E-commerce Resi,Standard,IT,12.0,IT,63076,2023-01-14 00:00:14,0.76,0.76,0.0,137.39,2023-01-19 00:00:14,120,5
6574,E-commerce Resi,Ground,US,85249.0,US,7008,2023-01-14 00:00:14,0.9,0.9,0.0,,2023-01-20 00:00:14,144,5
6575,E-commerce,Standard,IT,187.0,IT,90010,2023-01-14 00:00:14,1.0,0.0,0.0,432.82,2023-01-18 00:00:14,96,5
6576,E-commerce,Standard,IT,187.0,IT,91021,2023-01-14 00:00:14,2.0,0.0,0.01,475.74,2023-01-18 11:21:42,107,5
6577,E-commerce,Standard,IT,187.0,IT,80122,2023-01-14 00:00:14,2.0,0.0,0.01,188.03,2023-01-17 12:45:23,84,5
6578,E-commerce Resi,Standard,IT,27020.0,IT,63076,2023-01-14 00:00:14,0.96,0.96,0.0,463.14,2023-01-18 00:00:14,96,5
6579,E-commerce Resi,Standard,IT,50055.0,IT,63076,2023-01-14 00:00:14,0.94,0.94,0.0,240.17,2023-01-17 00:00:14,72,5
6580,E-commerce,Express,IT,187.0,IT,60027,2023-01-14 00:00:14,2.0,0.0,0.01,193.73,2023-01-17 00:00:14,72,5
6581,E-commerce,Standard,IT,187.0,IT,179,2023-01-14 00:00:14,2.0,0.0,0.01,4.53,2023-01-17 00:00:14,72,5
6582,E-commerce Resi,Standard,IT,88070.0,IT,63076,2023-01-14 00:00:14,1.15,1.15,0.0,511.29,2023-01-30 00:00:14,384,5
6583,E-commerce,Standard,IT,24122.0,IT,197,2023-01-14 00:00:14,0.6,0.0,0.01,476.68,2023-01-17 11:11:42,83,5
6584,E-commerce,Standard,IT,40124.0,IT,92027,2023-01-14 00:00:14,3.0,0.0,0.04,850.7,2023-01-19 13:32:37,133,5
6585,E-commerce,Standard,IT,187.0,IT,76121,2023-01-14 00:00:14,0.6,0.0,0.01,322.22,2023-01-18 11:04:14,107,5
6586,E-commerce,Standard,IT,40124.0,IT,41126,2023-01-14 00:00:14,3.0,0.0,0.04,32.48,2023-01-17 00:00:14,72,5
6587,E-commerce,Standard,IT,40124.0,IT,12084,2023-01-14 00:00:14,1.0,0.0,0.0,280.41,2023-01-18 13:50:36,109,5
6588,E-commerce,Standard,IT,20121.0,IT,47522,2023-01-14 00:00:14,0.29,0.0,0.01,279.22,2023-01-17 11:35:14,83,5
6589,E-commerce,Standard,IT,55042.0,IT,87100,2023-01-14 00:00:14,1.0,0.0,0.01,724.19,2023-01-20 11:10:42,155,5
6590,E-commerce Resi,Standard,IT,89034.0,IT,63076,2023-01-14 00:00:14,1.18,1.18,0.0,566.32,2023-01-19 00:00:14,120,5
6591,E-commerce,Standard,IT,24122.0,IT,16121,2023-01-14 00:00:14,0.6,0.0,0.01,154.28,2023-01-17 00:00:14,72,5
6592,E-commerce,Standard,IT,187.0,IT,147,2023-01-14 00:00:14,0.7,0.0,0.04,5.34,2023-01-17 14:14:04,86,5
6593,E-commerce,Standard,IT,9124.0,IT,40141,2023-01-14 00:00:14,0.2,0.0,0.01,612.5,2023-01-20 00:00:14,144,5
6594,E-commerce Resi,Ground,US,7960.0,US,7008,2023-01-14 00:00:14,1.35,1.35,0.0,,2023-01-17 00:00:14,72,5
6595,E-commerce,Standard,IT,9124.0,IT,24122,2023-01-14 00:00:14,0.84,0.0,0.01,722.25,2023-01-23 00:00:14,216,5
6596,E-commerce,Express 2nd Day,US,75225.0,US,55391,2023-01-14 00:00:14,1.19,0.0,0.04,,2023-01-19 00:00:14,120,5
6597,E-commerce Resi,Standard,IT,2100.0,IT,63076,2023-01-14 00:00:14,0.96,0.96,0.0,98.51,2023-01-23 00:00:14,216,5
6598,E-commerce Resi,Standard,IT,76121.0,IT,63076,2023-01-14 00:00:14,1.04,1.04,0.0,269.28,2023-01-19 00:00:14,120,5
6599,E-commerce Resi,Ground,US,78701.0,US,7008,2023-01-14 00:00:14,0.7,0.7,0.0,,2023-01-26 00:00:14,288,5
6600,E-commerce Resi,Standard,IT,94018.0,IT,63076,2023-01-14 00:00:14,0.71,0.71,0.0,575.62,2023-01-20 00:00:14,144,5
6601,E-commerce Resi,Standard,IT,67100.0,IT,63076,2023-01-14 00:00:14,0.91,0.91,0.0,72.58,2023-01-26 00:00:14,288,5
6602,E-commerce Resi,Ground,US,85253.0,US,7008,2023-01-14 00:00:14,1.08,1.08,0.0,,2023-01-23 00:00:14,216,5
6603,E-commerce Resi,Ground,US,85253.0,US,7008,2023-01-14 00:00:14,0.51,0.51,0.0,,2023-01-23 00:00:14,216,5
6604,E-commerce,Ground,US,33154.0,US,15228,2023-01-15 00:00:14,1.0,0.0,0.01,,2023-01-18 00:00:14,72,6
6605,E-commerce,Express 2nd Day,US,33154.0,US,85018,2023-01-15 00:00:14,1.0,0.0,0.01,,2023-01-18 00:00:14,72,6
6606,E-commerce,Ground,US,33154.0,US,85262,2023-01-15 00:00:14,1.0,0.0,0.01,,2023-01-19 00:00:14,96,6
6607,E-commerce Resi,Ground,US,90004.0,US,7008,2023-01-15 00:00:14,2.01,2.01,0.0,,2023-01-25 00:00:14,240,6
6608,E-commerce Resi,Ground,US,2116.0,US,7008,2023-01-15 00:00:14,1.12,1.12,0.0,,2023-01-18 00:00:14,72,6
6609,E-commerce Resi,Ground,US,30319.0,US,7008,2023-01-15 00:00:14,1.09,1.09,0.0,,2023-01-19 00:00:14,96,6
6610,E-commerce Resi,Standard,IT,20134.0,IT,63076,2023-01-15 00:00:14,1.95,1.95,0.0,463.42,2023-01-20 00:00:14,120,6
6611,E-commerce Resi,Standard,IT,23100.0,IT,63076,2023-01-15 00:00:14,0.94,0.94,0.0,478.89,2023-01-17 00:00:14,48,6
6612,E-commerce,Standard,IT,20121.0,IT,187,2023-01-15 00:00:14,0.73,0.0,0.09,477.6,2023-01-17 12:10:20,60,6
6613,E-commerce Resi,Standard,IT,38.0,IT,63076,2023-01-15 00:00:14,0.48,0.48,0.0,148.15,2023-01-18 00:00:14,72,6
6614,E-commerce,Standard,IT,40124.0,IT,20139,2023-01-15 00:00:14,0.9,0.0,0.0,195.41,2023-01-17 11:33:28,59,6
6615,E-commerce,Standard,IT,40124.0,IT,80133,2023-01-15 00:00:14,3.0,0.0,0.09,470.72,2023-01-17 00:00:14,48,6
6616,E-commerce Resi,Standard,IT,80014.0,IT,63076,2023-01-15 00:00:14,0.73,0.73,0.0,223.85,2023-01-19 00:00:14,96,6
6617,E-commerce Resi,Standard,IT,20125.0,IT,63076,2023-01-15 00:00:14,0.51,0.51,0.0,467.4,2023-01-18 00:00:14,72,6
6618,E-commerce Resi,Standard,IT,89900.0,IT,63076,2023-01-15 00:00:14,0.6,0.6,0.0,509.41,2023-01-23 00:00:14,192,6
6619,E-commerce,Standard,IT,40124.0,IT,20845,2023-01-15 00:00:14,1.0,0.0,0.01,208.34,2023-01-24 00:00:14,216,6
6620,E-commerce Resi,Standard,IT,9012.0,IT,63076,2023-01-15 00:00:14,1.26,1.26,0.0,583.03,2023-01-19 00:00:14,96,6
6621,E-commerce Resi,Standard,IT,64100.0,IT,63076,2023-01-15 00:00:14,0.05,0.05,0.0,31.31,2023-01-24 00:00:14,216,6
6622,E-commerce Resi,Standard,IT,20871.0,IT,63076,2023-01-15 00:00:14,0.82,0.82,0.0,465.18,2023-01-18 00:00:14,72,6
6623,E-commerce Resi,Standard,IT,30021.0,IT,63076,2023-01-15 00:00:14,0.76,0.76,0.0,307.94,2023-01-18 00:00:14,72,6
6624,E-commerce Resi,Standard,IT,162.0,IT,63076,2023-01-15 00:00:14,1.34,1.34,0.0,154.89,2023-01-18 00:00:14,72,6
6625,E-commerce Resi,Standard,IT,13900.0,IT,63076,2023-01-15 00:00:14,1.05,1.05,0.0,546.04,2023-01-20 00:00:14,120,6
6626,E-commerce Resi,Standard,IT,12037.0,IT,63076,2023-01-15 00:00:14,0.74,0.74,0.0,544.67,2023-01-19 00:00:14,96,6
6627,E-commerce Resi,Standard,IT,5100.0,IT,63076,2023-01-15 00:00:14,0.18,0.18,0.0,105.22,2023-01-17 00:00:14,48,6
6628,E-commerce Resi,Standard,IT,90151.0,IT,63076,2023-01-15 00:00:14,0.81,0.81,0.0,527.06,2023-01-19 00:00:14,96,6
6629,E-commerce Resi,Standard,IT,197.0,IT,63076,2023-01-15 00:00:14,0.17,0.17,0.0,156.79,2023-01-19 00:00:14,96,6
6630,E-commerce Resi,Standard,IT,15.0,IT,63076,2023-01-15 00:00:14,0.91,0.91,0.0,139.08,2023-01-17 00:00:14,48,6
6631,E-commerce,Express Next Day,US,10022.0,US,11217,2023-01-15 00:00:14,0.91,0.0,0.04,,2023-01-17 00:00:14,48,6
6632,E-commerce,Ground,US,10022.0,US,10024,2023-01-15 00:00:14,0.1,0.0,0.04,,2023-01-17 00:00:14,48,6
6633,E-commerce Resi,Ground,US,7675.0,US,7008,2023-01-15 00:00:14,1.21,1.21,0.0,,2023-01-18 00:00:14,72,6
6634,E-commerce Resi,Standard,IT,39100.0,IT,63076,2023-01-15 00:00:14,2.18,2.18,0.0,443.63,2023-01-18 00:00:14,72,6
6635,E-commerce,Standard,IT,70121.0,IT,89024,2023-01-15 00:00:14,1.13,0.0,0.01,310.04,2023-01-19 00:00:14,96,6
6636,E-commerce,Standard,IT,70121.0,IT,1033,2023-01-15 00:00:14,0.91,0.0,0.01,393.28,2023-01-17 00:00:14,48,6
6637,E-commerce,Standard,IT,70121.0,IT,20131,2023-01-15 00:00:14,0.69,0.0,0.01,786.83,2023-01-18 11:08:38,83,6
6638,E-commerce,Standard,IT,30124.0,IT,83100,2023-01-15 00:00:14,1.5,0.0,0.01,541.41,2023-01-18 11:43:43,83,6
6639,E-commerce,Standard,IT,35122.0,IT,80051,2023-01-15 00:00:14,0.91,0.0,0.01,572.84,2023-01-18 12:03:37,84,6
6640,E-commerce,Standard,IT,90141.0,IT,3047,2023-01-15 00:00:14,1.4,0.0,0.01,366.83,2023-01-18 13:10:24,85,6
6641,E-commerce,Standard,IT,90141.0,IT,55042,2023-01-15 00:00:14,1.4,0.0,0.01,701.47,2023-01-18 11:19:49,83,6
6642,E-commerce,Standard,IT,90141.0,IT,10122,2023-01-15 00:00:14,1.2,0.0,0.01,905.53,2023-01-19 00:00:14,96,6
6643,E-commerce Resi,Standard,IT,28100.0,IT,63076,2023-01-15 00:00:14,1.21,1.21,0.0,502.45,2023-01-19 00:00:14,96,6
6644,E-commerce,Ground,US,33154.0,US,92618,2023-01-15 00:00:14,3.0,0.0,0.0,,2023-01-21 00:00:14,144,6
6645,E-commerce Resi,Standard,IT,40069.0,IT,63076,2023-01-15 00:00:14,0.82,0.82,0.0,274.07,2023-01-19 00:00:14,96,6
6646,E-commerce Resi,Standard,IT,22100.0,IT,63076,2023-01-15 00:00:14,0.27,0.27,0.0,496.03,2023-01-18 00:00:14,72,6
6647,E-commerce Resi,Ground,US,33323.0,US,7008,2023-01-15 00:00:14,0.76,0.76,0.0,,2023-01-19 00:00:14,96,6
